model_id,model_name,c_id,s_id,b_id,n_params,AIC,BIC,RMSE,DW,RSS,N,success,Sub,exp,q1,q2,q3,lambda,r_base,d0,alpha_d0,alpha_q1,alpha_q2,x_reset,k_reset,alpha_q3,r_low
C4_S0_B2,C_R__S_baseline__B_B2,C4,S0,B2,8,-127.62314429635438,-100.47412392553548,0.1745830411111162,1.6506346664787706,6.7054324135932575,220,True,384894,2,0.0040450842056691,0.0002924891849807,1.8159489960443844,0.3757639542448492,4.691537879726569,0.0914349472008856,-0.4500850074518099,,,,,,
C4_S0_B3,C_R__S_baseline__B_B3,C4,S0,B3,8,-123.7393894308602,-96.5903690600413,0.1761308569801225,1.636640994075652,6.824857331721521,220,True,384894,2,1.6777550643248136,1.151020881955917e-07,2.653214074854662,0.0014372366636212,2.8716636592174014,0.0887671568579318,-0.4453335929285476,,,,,,
C4_S1_B1,C_R__S_x_reset__B_B1,C4,S1,B1,9,-123.41257101697816,-92.8699230998069,0.1754623585878538,1.626521558106999,6.773148641866776,220,True,384894,2,1.3886912040334285,0.0344991863023657,4.7658522862772115,0.1396677397814407,1.308244552092834,0.0818865918315747,-0.4502557618347472,,,0.8461476613699622,,,1.590346523758689
C4_S1_B2,C_R__S_x_reset__B_B2,C4,S1,B2,9,-124.36180861773278,-93.81916070056153,0.1750842314571386,1.630783767536326,6.743987383086118,220,True,384894,2,3.1375471129375426e-07,0.010264639388204,1.5815633337001678,0.2218923220645478,0.1112714626292463,0.0832958453982539,-0.453887135550032,,,0.7495396539119215,,,1.7299092751321985
C4_S1_B3,C_R__S_x_reset__B_B3,C4,S1,B3,9,-123.41221953643024,-92.86957161925898,0.1754624987506506,1.6266565525257397,6.773159462920853,220,True,384894,2,1.3904785210544244,0.0349292803060029,0.8396176900025081,0.7526697411176129,1.6631990343788354,0.081879103076142,-0.4502657659743277,,,0.8485385641219448,,,1.59828983531817
C4_S2_B1,C_R__S_K_reset__B_B1,C4,S2,B1,9,-121.73837705226867,-91.19572913509742,0.1761312622331089,1.6368725099878694,6.824888737882203,220,True,384894,2,1.6831632879582628,1.7203358968499908e-06,4.987689318282762,0.2594588404054792,2.9842693188569163,0.0886965275749892,-0.4452515022064566,,,,,,1.5173952995334283
C4_S2_B2,C_R__S_K_reset__B_B2,C4,S2,B2,9,-125.74158890780636,-95.19894099063512,0.1745360510259243,1.6388899211590473,6.701823283699293,220,True,384894,2,0.0905683558113567,0.0002831128407512,1.9404672214386325,0.3925494042046797,6.2417254763320384,0.0944544316935138,-0.4511311062770085,,,,,,2.0383920054705436
C4_S2_B3,C_R__S_K_reset__B_B3,C4,S2,B3,9,-121.73183555872096,-91.18918764154972,0.1761338808014728,1.6366472086486583,6.825091672561238,220,True,384894,2,1.698942460444293,1.2389263610859234e-06,3.791638176567016,0.9996579001775032,0.5502698412514608,0.0885946856491708,-0.4451157735331947,,,,,,1.531158248618948
C5_S0_B1,C_Q1_R__S_baseline__B_B1,C5,S0,B1,9,-121.3199112713485,-90.77726335417724,0.1762988530652699,1.6368778363007437,6.837882830268523,220,True,384894,2,0.6824110429301377,0.0008233184934094,0.2497262167804342,0.99786246334648,0.846611972441363,0.0861935828590503,-0.4441664849584775,4.948283957820928,,,,,
C5_S0_B2,C_Q1_R__S_baseline__B_B2,C5,S0,B2,9,-126.1041504106814,-95.56150249351016,0.1743922919608437,1.6394343159127642,6.6907877289783535,220,True,384894,2,0.1875541490544459,0.0002945900901746,1.2551110884458825,0.4640682985786604,5.463703195715772,0.0910134542370812,-0.4468073906424362,2.755007229234093,,,,,
C5_S0_B3,C_Q1_R__S_baseline__B_B3,C5,S0,B3,9,-122.55453386045475,-92.01188594328352,0.1758048588479834,1.634983203552821,6.7996166468030665,220,True,384894,2,7.341301477082481,2.890226823215091e-24,3.9797316797069966,0.1254792370460382,2.3436326658634417,0.0904531573040725,-0.449391126195156,0.2147724617233922,,,,,
C5_S1_B1,C_Q1_R__S_x_reset__B_B1,C5,S1,B1,10,-121.51743984571156,-87.58116438218792,0.1754205441800565,1.6232068405938005,6.769920810493977,220,True,384894,2,0.860716283290629,0.0398483859460476,0.252274348474278,0.1966892074541159,3.737658616538499,0.0810265111099047,-0.4481564207186401,2.5583919936688666,,,,,0.9165763947668002
C5_S1_B2,C_Q1_R__S_x_reset__B_B2,C5,S1,B2,10,-123.14161868488364,-89.20534322136001,0.174774205253034,1.6197072465130038,6.720125020802525,220,True,384894,2,0.0702188803989988,0.0127851850594786,1.168735267960908,0.3280875961721791,4.723169827978003,0.081401837417544,-0.4501395732734021,3.694507517701617,,,,,0.9111188674673948
C5_S1_B3,C_Q1_R__S_x_reset__B_B3,C5,S1,B3,10,-121.52505968318988,-87.58878421966625,0.1754175063062771,1.622925006211182,6.7696863341168125,220,True,384894,2,0.7543475859043762,0.0429716935358681,1.588121755107422,0.002093418708184,9.615356684098526,0.0807453573687134,-0.4475207847479615,3.009773124321769,,,,,0.9523111756387306
C5_S2_B1,C_Q1_R__S_K_reset__B_B1,C5,S2,B1,10,-119.34905257742572,-85.41277711390208,0.1762871771363825,1.6335184652946233,6.836977140997152,220,True,384894,2,0.6851227393820951,0.0002545222659173,3.4409999766215593,0.2461618802656635,3.7209347660353265,0.0877601229542145,-0.4435704013547956,3.1227321918937827,,,0.0183168417809357,,5.317520291625632
C5_S2_B2,C_Q1_R__S_K_reset__B_B2,C5,S2,B2,10,-124.67070657813149,-90.73443111460784,0.1741678841310623,1.6157062929814348,6.673579409792055,220,True,384894,2,0.1142388095886739,0.0018735589902191,1.369588314355488,0.5454147627164131,2.6249911860986384,0.0896508287880644,-0.4469385266497187,4.997866732740662,,,0.0831044471517673,,4.636660308346045
C5_S2_B3,C_Q1_R__S_K_reset__B_B3,C5,S2,B3,10,-119.34905257742572,-85.41277711390208,0.1762871771363825,1.6335184652946233,6.836977140997152,220,True,384894,2,0.6851227393820951,0.0002545222659173,3.4409999766215593,0.2461618802656635,3.7209347660353265,0.0877601229542145,-0.4435704013547956,3.1227321918937827,,,0.0183168417809357,,5.317520291625632
C6_S0_B1,C_Q2_R__S_baseline__B_B1,C6,S0,B1,9,-121.73839923510069,-91.19575131792942,0.1761312533533587,1.6360613940152278,6.82488804972151,220,True,384894,2,1.6683453775245438,4.91730677385815e-06,0.7357258226065122,0.0049999999999999,4.3235336264158395,0.0886233115895764,-0.4447184044401177,,,,,,1.5030856500389196
C6_S0_B2,C_Q2_R__S_baseline__B_B2,C6,S0,B2,9,-125.62128357934928,-95.07863566217802,0.1745837794072987,1.6502479275479995,6.7054891270699954,220,True,384894,2,0.0418568849271652,0.0014344988367835,1.7674520929030624,0.3724777234187423,6.732673561725626,0.0917845914039678,-0.4501163054262207,,,,,,1.8910258323816904
C6_S0_B3,C_Q2_R__S_baseline__B_B3,C6,S0,B3,9,-121.73839923510069,-91.19575131792942,0.1761312533533587,1.6360613940152278,6.82488804972151,220,True,384894,2,1.6683453775245438,4.91730677385815e-06,0.7357258226065122,0.0049999999999999,4.3235336264158395,0.0886233115895764,-0.4447184044401177,,,,,,1.5030856500389196
C6_S1_B1,C_Q2_R__S_x_reset__B_B1,C6,S1,B1,10,-121.98897078112554,-88.05269531760192,0.1752326534817892,1.627937846163945,6.755426226179143,220,True,384894,2,1.3401782459564229,0.0027012485905479,0.0137851558181312,0.4731022381473921,0.814980040472167,0.0811785963020423,-0.4496098266943579,,,,,,1.5884119121664706
C6_S1_B2,C_Q2_R__S_x_reset__B_B2,C6,S1,B2,10,-122.5298795154979,-88.59360405197427,0.1750173656741575,1.630642729252515,6.738837223254788,220,True,384894,2,0.0060228285517182,0.0026809185552908,1.5190625501227557,0.1885083144850012,4.22638176704477,0.0828890325436159,-0.4531552991332708,,,,,,1.7018797436676398
C6_S1_B3,C_Q2_R__S_x_reset__B_B3,C6,S1,B3,10,-121.98045649394078,-88.04418103041715,0.1752360443808151,1.6278686044636212,6.755687675051704,220,True,384894,2,1.34167223860008,0.0028718229987895,3.475208066703757,0.3646918140678273,2.2897715636272133,0.0811936277499284,-0.4496197885470194,,,,,,1.5879038978593016
C6_S2_B1,C_Q2_R__S_K_reset__B_B1,C6,S2,B1,10,-119.72758290511138,-85.79130744158775,0.1761355831651176,1.635536873255636,6.825223604521539,220,True,384894,2,1.695168094988209,2.616064440031613e-08,4.996309115600594,0.912009299455413,1.3596368179649942,0.0887705282385175,-0.445270584276987,,,,0.0056233183445379,,1.520730393076542
C6_S2_B2,C_Q2_R__S_K_reset__B_B2,C6,S2,B2,10,-123.67776530391264,-89.74148984038902,0.1745613699526036,1.6378139855403326,6.7037678135405425,220,True,384894,2,0.0941790389830717,0.0024314833631532,1.995327689828087,0.4110489644560473,5.20602746238212,0.092434667383636,-0.4496994121096709,,,,0.0679612088887889,,2.08558035350752
C6_S2_B3,C_Q2_R__S_K_reset__B_B3,C6,S2,B3,10,-119.73729334688151,-85.8010178833579,0.1761316960390925,1.6367820280841872,6.824922356913605,220,True,384894,2,1.680978069676766,3.395928459144074e-05,3.912781786240915,0.8884283641032623,8.50963989336182,0.0887294580778978,-0.4452906196188814,,,,2.917300336148155e-15,,1.514287761242341
C7_S0_B1,C_Q3_R__S_baseline__B_B1,C7,S0,B1,9,-121.73332605808702,-91.19067814091576,0.1761332841492159,1.6373007878026131,6.825045432741459,220,True,384894,2,1.6920966088467888,1.1423199620876709e-05,0.0710455168479264,0.0031938317216864,4.329300622183043,0.0885519633088087,-0.4451686638513972,,,,,-4.665729935536728,1.5280272484368875
C7_S0_B2,C_Q3_R__S_baseline__B_B2,C7,S0,B2,9,-126.32850618973085,-95.78585827255958,0.1743033920856727,1.6614912521806393,6.683967948365791,220,True,384894,2,0.000311005672067,0.0003023224080892,2.676425527098772,0.3547255508951081,2.65242948057033,0.0941198343453407,-0.4545459129897541,,,,,-0.7663175558170906,1.949661419079787
C7_S0_B3,C_Q3_R__S_baseline__B_B3,C7,S0,B3,9,-121.73229664498965,-91.1896487278184,0.1761336962267652,1.6373844381706748,6.825077368230533,220,True,384894,2,1.693903067153117,1.2941832958876388e-05,2.595165817821522,0.9983368838135908,7.112077377899576,0.088512444236382,-0.4451580604560884,,,,,-2.2478540323175154e-18,1.5303369061182923
C7_S1_B1,C_Q3_R__S_x_reset__B_B1,C7,S1,B1,10,-121.41134533135136,-87.47506986782773,0.175462847365105,1.6265907537620097,6.773186377203432,220,True,384894,2,1.388400322770299,0.0360366110898905,0.1542207709233687,0.005,1.4263104699856255,0.0819000874840376,-0.4503508541805788,,,,,-4.88274247747223,1.6029555642134294
C7_S1_B2,C_Q3_R__S_x_reset__B_B2,C7,S1,B2,10,-123.35765155462826,-89.42137609110463,0.1746884150130249,1.6422535884157436,6.713529314747826,220,True,384894,2,0.4481795777636745,0.0357538612490744,2.4497583296921324,0.1371689455413659,0.1494999999999997,0.0852768985881679,-0.4584730335781801,,,,,-1.815972379980917,1.7478434201103117
C7_S1_B3,C_Q3_R__S_x_reset__B_B3,C7,S1,B3,10,-121.41093931450185,-87.4746638509782,0.1754630092762535,1.62613777525112,6.7731988773413025,220,True,384894,2,1.3810028194012718,0.0330717634764289,1.8736762455065747,0.005,1.8641611412893304,0.081603699530745,-0.4496812354309841,,,,,-3.4148015724443983,1.5708925140601633
C7_S2_B1,C_Q3_R__S_K_reset__B_B1,C7,S2,B1,10,-119.73758243108034,-85.80130696755671,0.1761315803189255,1.6368119344710512,6.824913388841264,220,True,384894,2,1.6831895483999728,3.040602834644387e-06,2.645751473639801,0.0035126385800522,7.501915007401981,0.0887149483082236,-0.4452547509924318,,,,,2.6902578736614588e-14,1.5169047734928456
C7_S2_B2,C_Q3_R__S_K_reset__B_B2,C7,S2,B2,10,-124.35923036078142,-90.4229548972578,0.1742912213123489,1.6539604519215445,6.6830345618410405,220,True,384894,2,4.0117800708675744e-05,0.0005388245603083,2.808670423232596,0.361190295926577,2.4902249196363604,0.0944697485722541,-0.4536650532698326,,,,,-0.7315993383980576,2.023883052175783
C7_S2_B3,C_Q3_R__S_K_reset__B_B3,C7,S2,B3,10,-119.73758243108034,-85.80130696755671,0.1761315803189255,1.6368119344710512,6.824913388841264,220,True,384894,2,1.6831895483999728,3.040602834644387e-06,2.645751473639801,0.0035126385800522,7.501915007401981,0.0887149483082236,-0.4452547509924318,,,,,2.6902578736614588e-14,1.5169047734928456
C8_S0_B1,C_Q1_Q2__S_baseline__B_B1,C8,S0,B1,9,-127.2009456402022,-96.65829772303096,0.1739581227844143,1.6785435175100902,6.6575142661890245,220,True,384894,2,19.67383481318279,0.01219985453093,4.99562644993885,0.968530062896035,9.3116705988844,0.1068057139699361,-0.4317490696403629,,,,,,
C8_S0_B2,C_Q1_Q2__S_baseline__B_B2,C8,S0,B2,9,-130.4262965661102,-99.88364864893896,0.1726876124020063,1.689005239176513,6.560622524963229,220,True,384894,2,13.865705942232214,0.0221944348406918,4.946108396673772,0.5247924548690575,9.98540520946232,0.1145038701711966,-0.4432471759489316,,,,,,
C8_S0_B3,C_Q1_Q2__S_baseline__B_B3,C8,S0,B3,9,-127.39002824956594,-96.84738033239468,0.1738833832632821,1.6808327484054577,6.651794814518803,220,True,384894,2,19.999853141929098,0.0109964783789966,0.6152857705489118,0.8562832413365947,9.720593681921828,0.1096626441589723,-0.4338659947198263,,,,,,
C8_S1_B1,C_Q1_Q2__S_x_reset__B_B1,C8,S1,B1,10,-121.7346953996711,-87.79841993614747,0.1753339494524773,1.6296019653438003,6.7632386427328495,220,True,384894,2,2.8290309704054195,0.0030834505650547,2.6513967061240384,0.005,1.3771339370775202,0.0819584644969196,-0.4511451488951439,-1.3015044399440123,4.767896701402785,0.7979186656599873,,,
C8_S1_B2,C_Q1_Q2__S_x_reset__B_B2,C8,S1,B2,10,-121.7965913847364,-87.86031592121276,0.175309286488319,1.6305553238498354,6.761336104389574,220,True,384894,2,7.33651881689533,0.0041945102687025,2.4593288813730534,0.1765382203242538,4.109786045448375,0.0823543684148876,-0.4520211273430167,-2.5284936138798937,4.999271253090795,0.7516074724197278,,,
C8_S1_B3,C_Q1_Q2__S_x_reset__B_B3,C8,S1,B3,10,-121.74018142482676,-87.80390596130314,0.1753317633605208,1.6297673582496306,6.763069993484128,220,True,384894,2,2.086575185499401,0.0023528669204952,4.996371138103294,0.8276503995274354,1.018688378291303,0.0821963396916988,-0.4514939227549866,-1.3046020859541347,4.674417929051667,0.8042998879907233,,,
C8_S2_B1,C_Q1_Q2__S_K_reset__B_B1,C8,S2,B1,10,-124.74646018656608,-90.81018472304244,0.1741379006992732,1.675625373233114,6.671281861188991,220,True,384894,2,18.8882384062863,0.0111493561655354,3.3664686813130067,0.995,8.17054187921032,0.1047205913099345,-0.4330313952056309,-0.9211347155744366,-4.9710818988472285,,,,
C8_S2_B2,C_Q1_Q2__S_K_reset__B_B2,C8,S2,B2,10,-127.71676182697657,-93.78048636345292,0.1729663094612485,1.6751994020538783,6.5818157259017696,220,True,384894,2,11.991285753248492,0.0223961930437891,4.781366021977913,0.5271386899953474,7.910785431624588,0.1123652666564835,-0.4449516575799839,-1.617558121620798,-4.999737516594717,,,,
C8_S2_B3,C_Q1_Q2__S_K_reset__B_B3,C8,S2,B3,10,-125.41246038529266,-91.47618492176905,0.173874518544587,1.6756490585924124,6.651116603804626,220,True,384894,2,19.92579908187845,0.0176790602360723,2.930666581985782,0.0027030707857995,9.97458718051224,0.1103703679411143,-0.4373334829634364,-0.7086257238252054,-4.753595821597679,,,,
C9_S0_B1,C_Q1_Q3__S_baseline__B_B1,C9,S0,B1,9,-127.43853405850388,-96.89588614133262,0.1738642153331014,1.6809972600999048,6.6503283821469115,220,True,384894,2,19.996140739829517,0.0011677079544457,4.998147332848189,0.9225008544535516,9.83652221580052,0.109854613705565,-0.4340043622005781,-0.7605413584663476,,,,,
C9_S0_B2,C_Q1_Q3__S_baseline__B_B2,C9,S0,B2,9,-130.4844160870871,-99.94176816991586,0.1726648036327348,1.691019949660438,6.558889570976794,220,True,384894,2,15.5438156648628,0.0021581215279601,4.903021761022206,0.5563128584844299,9.888350242846892,0.1146345878018669,-0.4432073070620891,-1.2940866185480076,,,,,
C9_S0_B3,C_Q1_Q3__S_baseline__B_B3,C9,S0,B3,9,-127.4817261206236,-96.93907820345234,0.1738471490026058,1.6807248100636774,6.6490228675935334,220,True,384894,2,19.97029316567159,0.001543623435383,1.3947364542582228,0.9970227711467334,9.94224303377102,0.1097962411184984,-0.4346849925124959,-0.7472861201417551,,,,,
C9_S1_B1,C_Q1_Q3__S_x_reset__B_B1,C9,S1,B1,10,-121.1655833113834,-87.22930784785976,0.1755608795218477,1.626213581779579,6.780756932066643,220,True,384894,2,2.953470218801676,0.0330901345555713,0.3554274005398064,0.0019470004846087,1.4860406593705116,0.081217216730739,-0.4490888022583712,-1.1736639914970044,,0.7697649740410245,,,
C9_S1_B2,C_Q1_Q3__S_x_reset__B_B2,C9,S1,B2,10,-122.92933855929677,-88.99306309577312,0.1748585462563977,1.649216176624842,6.726612463758172,220,True,384894,2,2.4294749603265995,0.0247700361296423,2.5276140800494256,0.0001671505831652,1.1496840016003955,0.085256836274289,-0.4584842563391139,-2.4956261479813815,,0.8932508437263864,,,
C9_S1_B3,C_Q1_Q3__S_x_reset__B_B3,C9,S1,B3,10,-121.1655833113834,-87.22930784785976,0.1755608795218477,1.626213581779579,6.780756932066643,220,True,384894,2,2.953470218801676,0.0330901345555713,0.3554274005398064,0.0019470004846087,1.4860406593705116,0.081217216730739,-0.4490888022583712,-1.1736639914970044,,0.7697649740410245,,,
C9_S2_B1,C_Q1_Q3__S_K_reset__B_B1,C9,S2,B1,10,-125.46386546004334,-91.52758999651972,0.1738542060206564,1.6763908037721056,6.649562689236028,220,True,384894,2,19.950957145291156,0.0014439153039992,0.2516141496338669,0.0036941360536251,9.82255955572913,0.1106498013659202,-0.4353548126145101,-0.7071607210368771,,,0.0205918513924521,-4.844742885338686,
C9_S2_B2,C_Q1_Q3__S_K_reset__B_B2,C9,S2,B2,10,-128.13539780629216,-94.19912234276852,0.1728018197243643,1.6777171176916787,6.569303158011378,220,True,384894,2,13.169114573678163,0.0044959764634812,4.965382206749741,0.5916285203694864,9.1076432281459,0.1150406350416331,-0.4465000753412917,-1.2210999565908731,,,0.038029814490193,-0.2765922587701288,
C9_S2_B3,C_Q1_Q3__S_K_reset__B_B3,C9,S2,B3,10,-125.50140682885971,-91.5651313653361,0.1738393731878334,1.6748410885759828,6.648428087474542,220,True,384894,2,19.655440906521573,0.0013871540143682,4.065580403875036,0.0049999999999999,9.999695873105226,0.1115329743857344,-0.4358521410274427,-0.6723546252876724,,,0.0206939565349244,-3.2034150326254665,
C10_S0_B1,C_Q2_Q3__S_baseline__B_B1,C10,S0,B1,9,-126.31975265857253,-95.77710474140127,0.174306859779652,1.6743720967558238,6.684233900573519,220,True,384894,2,14.012150472227518,0.0135776828688363,4.980569024696645,0.6887470097643156,9.778406256604102,0.1162923288198461,-0.4500395820342829,,,,,-4.139865555430979,
C10_S0_B2,C_Q2_Q3__S_baseline__B_B2,C10,S0,B2,9,-129.45199813207833,-98.90935021490708,0.1730704207800039,1.6785264111429583,6.5897415207728764,220,True,384894,2,8.691440691586143,0.021103768180061,4.872951996521906,0.5946875479488156,9.94491762620803,0.1218313588854301,-0.4588567319335313,,,,,-0.6461905709410243,
C10_S0_B3,C_Q2_Q3__S_baseline__B_B3,C10,S0,B3,9,-126.2581740189425,-95.71552610177125,0.1743312559851712,1.6725816405017584,6.686105098940807,220,True,384894,2,13.635812795335818,0.009093405597192,1.865362079095132,0.005,9.61808507552039,0.1171805335565968,-0.4501699438896296,,,,,-3.2459333948700575,
C10_S1_B1,C_Q2_Q3__S_x_reset__B_B1,C10,S1,B1,10,-120.20048339582206,-86.26420793229843,0.1759463789416822,1.617345325116852,6.810568217791811,220,True,384894,2,1.2346805318523355,0.0024979254037582,0.0042066577657324,0.8268870813172143,1.1306790079152844,0.0822913546711879,-0.4505027477731055,,,,,-4.185544210679216e-18,
C10_S1_B2,C_Q2_Q3__S_x_reset__B_B2,C10,S1,B2,10,-122.03831589262848,-88.10204042910485,0.1752130025954748,1.6284886150782434,6.753911181274807,220,True,384894,2,0.697033409559618,0.004184053795263,3.4904818525312793,0.0048994111978751,1.3055120586694102,0.0854866214211548,-0.4580707569094545,,,,,-3.80159367148396,
C10_S1_B3,C_Q2_Q3__S_x_reset__B_B3,C10,S1,B3,10,-120.20048339582206,-86.26420793229843,0.1759463789416822,1.617345325116852,6.810568217791811,220,True,384894,2,1.2346805318523355,0.0024979254037582,0.0042066577657324,0.8268870813172143,1.1306790079152844,0.0822913546711879,-0.4505027477731055,,,,,-4.185544210679216e-18,
C10_S2_B1,C_Q2_Q3__S_K_reset__B_B1,C10,S2,B1,10,-124.31109322445047,-90.37481776092685,0.1743102902651571,1.6693231746077324,6.684497004311134,220,True,384894,2,14.164821342611594,0.0119746653608892,3.586131980521407,0.005,9.67712013087108,0.1166420416122186,-0.4499036399644425,,,,0.0216358402048571,-3.219770033142245,
C10_S2_B2,C_Q2_Q3__S_K_reset__B_B2,C10,S2,B2,10,-126.3744573917786,-92.43818192825498,0.1734947820738763,1.6613280070313534,6.622096669509602,220,True,384894,2,5.005065312066591,0.0227656031435107,4.584082450027662,0.5661455296988476,7.2002864267014015,0.117691566194801,-0.4599536457488938,,,,0.0370576415702397,-0.19158655759747,
C10_S2_B3,C_Q2_Q3__S_K_reset__B_B3,C10,S2,B3,10,-123.8516656896881,-89.91539022616448,0.1744923920172936,1.667857939677713,6.69847087182171,220,True,384894,2,12.790992156979671,0.0102591747226479,1.8430027837370864,0.0695836919102639,8.710891629942587,0.1156522314334575,-0.4498521183197542,,,,0.0166429447731237,-4.972970274285245,
C11_S0_B1,C_Q1_Q2_R__S_baseline__B_B1,C11,S0,B1,10,-120.55643634703128,-86.62016088350765,0.175804098698754,1.6349730387904682,6.799557846241875,220,True,384894,2,7.386199063425808,3.8776723264434526e-27,1.8852922561122576,0.0350488457351255,0.417145713015511,0.0904588873115644,-0.449405906052926,-4.992088439108624,-3.3763132791723,,,,0.2130947731268961
C11_S0_B2,C_Q1_Q2_R__S_baseline__B_B2,C11,S0,B2,10,-123.8017771721576,-89.86550170863396,0.174512177608852,1.6395652224892223,6.699990029432371,220,True,384894,2,0.2981683393534817,0.0022456266167613,1.1338354598113412,0.4976879508607201,7.22740111585142,0.0905843414155506,-0.4468712722998709,2.070323764924201,-4.864473844935381,,,,2.552455608666151
C11_S0_B3,C_Q1_Q2_R__S_baseline__B_B3,C11,S0,B3,10,-120.55643634703128,-86.62016088350765,0.175804098698754,1.6349730387904682,6.799557846241875,220,True,384894,2,7.386199063425808,3.8776723264434526e-27,1.8852922561122576,0.0350488457351255,0.417145713015511,0.0904588873115644,-0.449405906052926,-4.992088439108624,-3.3763132791723,,,,0.2130947731268961
C11_S1_B1,C_Q1_Q2_R__S_x_reset__B_B1,C11,S1,B1,11,-120.02159753640272,-82.69169452652673,0.1752196601614843,1.6257719200672651,6.754424447563335,220,True,384894,2,1.0348524775799743,0.0028525826132931,4.797018349970957,0.0003804542314377,4.789975821075524,0.0806198288571071,-0.4483980673766015,0.7902892070778001,4.999225406954914,,,,2.0472490856074814
C11_S1_B2,C_Q1_Q2_R__S_x_reset__B_B2,C11,S1,B2,11,-121.26421617558768,-83.9343131657117,0.1747255145844241,1.6219775803866352,6.716381198294202,220,True,384894,2,0.0541387748787664,0.0010885889809256,1.2341173845651148,0.290516201128443,1.1973645941670932,0.0812383960110507,-0.449918860567888,4.9967357397447065,4.630351952172828,,,,3.2314068878829043
C11_S1_B3,C_Q1_Q2_R__S_x_reset__B_B3,C11,S1,B3,11,-120.02119439460571,-82.69129138472974,0.1752198207033048,1.6261778592856355,6.754436824805625,220,True,384894,2,1.0479495908914926,0.0029347348275992,0.9241419578895936,0.4423208918275411,4.474238856123414,0.080627155036518,-0.4484086114125901,0.748725363265384,4.998421335706382,,,,2.019208778116658
C11_S2_B1,C_Q1_Q2_R__S_K_reset__B_B1,C11,S2,B1,11,-118.51729868481706,-81.18739567494109,0.175819737033868,1.6319932938882369,6.800767584744871,220,True,384894,2,7.239818039938818,8.327440543026361e-09,2.4964298243934593,0.0414346705914749,0.1028635187854086,0.0905575219511758,-0.4494193184089548,-4.999659869217285,-4.999998999877443,,,,0.206443890130292
C11_S2_B2,C_Q1_Q2_R__S_K_reset__B_B2,C11,S2,B2,11,-122.92808987926009,-85.59818686938411,0.1740660323214876,1.619166337252305,6.665776393791942,220,True,384894,2,0.0857962242568885,0.003095447938455,1.6103452972788452,0.5152936657387481,0.7971831969220999,0.0907002971125734,-0.4451882531722112,4.933575111254431,-2.9537560459760637,,,,4.2154006620687925
C11_S2_B3,C_Q1_Q2_R__S_K_reset__B_B3,C11,S2,B3,11,-118.54580257562492,-81.21589956574894,0.1758083475241819,1.6343977677190955,6.799886513020377,220,True,384894,2,7.153388142824756,3.2230182327111105e-14,1.1486929262488028,0.005,4.356140190543085,0.0904430533811574,-0.4493604074821409,-4.911732826742761,-1.387957785320512,,,,0.2158321155659246
C12_S0_B1,C_Q1_Q3_R__S_baseline__B_B1,C12,S0,B1,10,-119.3783619851684,-85.44208652164477,0.1762754346348605,1.6379061022488812,6.836066348255976,220,True,384894,2,0.7668080924130241,0.0001345033743674,2.2157282746154907,0.0032788567786434,0.1801216021105128,0.0874103190993748,-0.4437325594041075,2.674370652562172,,,,,4.402513559726722
C12_S0_B2,C_Q1_Q3_R__S_baseline__B_B2,C12,S0,B2,10,-125.60456836691404,-91.6682929033904,0.1737986199265931,1.6454389772139768,6.645311263445441,220,True,384894,2,0.0786576933621873,0.0011323178798269,3.0995264409733045,0.5050093002612979,4.509197258871272,0.0932782769946961,-0.4530493861115874,4.997277051230883,,,,,4.211156082973499
C12_S0_B3,C_Q1_Q3_R__S_baseline__B_B3,C12,S0,B3,10,-119.3783619851684,-85.44208652164477,0.1762754346348605,1.6379061022488812,6.836066348255976,220,True,384894,2,0.7668080924130241,0.0001345033743674,2.2157282746154907,0.0032788567786434,0.1801216021105128,0.0874103190993748,-0.4437325594041075,2.674370652562172,,,,,4.402513559726722
C12_S1_B1,C_Q1_Q3_R__S_x_reset__B_B1,C12,S1,B1,11,-119.52511364346952,-82.19521063359355,0.1754174847936019,1.6229352950459195,6.769684673688981,220,True,384894,2,0.7579168746988563,0.0426548434153582,0.2782574606107415,0.5431456458531665,0.4533741332690154,0.0807501173250876,-0.44753112623147,1.8678164766380805,,0.949909870180968,,-4.162761408023544,2.994870947167454
C12_S1_B2,C_Q1_Q3_R__S_x_reset__B_B2,C12,S1,B2,11,-121.84985821746892,-84.51995520759294,0.1744931088145636,1.629285468547909,6.698525905229655,220,True,384894,2,0.1402403804043026,0.0351764011930686,2.693483738011086,0.2903943851698969,1.8271440634656153,0.0844344291644055,-0.4565715877843885,3.2861018190927105,,0.8841009974055886,,-2.0012680728641743,2.7660157904128826
C12_S1_B3,C_Q1_Q3_R__S_x_reset__B_B3,C12,S1,B3,11,-119.52030959713176,-82.19040658725578,0.1754194000625244,1.622447098490482,6.7698325020251175,220,True,384894,2,0.7164492280461981,0.0469561721100204,4.989455184450387,0.565883876991276,0.2530766055644715,0.0806387154559748,-0.4473833804865511,2.028075887121743,,0.9596764300678678,,-3.683163487127609,3.1735032157409093
C12_S2_B1,C_Q1_Q3_R__S_K_reset__B_B1,C12,S2,B1,11,-118.55710490628752,-81.22720189641154,0.1758038315729172,1.634980713373788,6.799537183058105,220,True,384894,2,7.403123801386468,4.803766460456081e-28,0.7991846368736537,0.9697861582518824,2.207939061314532,0.0904637435685353,-0.4494154276724955,-4.999288495126277,,,,-7.94058506445627e-16,0.2125392019003673
